age,gender,result_type,results,reach,impressions,cost_per_result,amount_spent_(usd),clicks_(all),ctr,ctr_class,weekday
3,0,1,3.0,1532,1547.0,0.34666667,1.04,11,0.193923723335488,1,2
4,0,1,1.0,688,717.0,0.5,0.5,5,0.1394700139470014,1,2
3,0,1,1.0,1817,1817.0,1.4,1.4,14,0.0550357732526142,1,0
1,0,1,7.0,8016,8274.0,0.69428571,4.86,43,0.0846023688663282,1,0
2,0,1,5.0,5034,5125.0,0.644,3.22,38,0.0975609756097561,1,0
2,0,1,5.0,4731,4829.0,0.66466533,3.32332665,46,0.1035411058190101,1,4
3,0,1,2.0,1548,1651.0,0.53392786,1.06785571,17,0.1211387038158691,1,4
1,0,1,9.0,7078,7268.0,0.52228457,4.70056112,60,0.1238304898183819,1,4
4,0,1,1.0,740,789.0,0.86825651,0.86825651,7,0.126742712294043,1,4
3,0,1,1.0,1585,1585.0,1.1987988,1.1987988,14,0.0630914826498422,1,6
1,0,1,5.0,7181,7478.0,0.93706106,4.68530531,39,0.066862797539449,1,6
2,0,1,5.0,4494,4905.0,0.67732132,3.38660661,47,0.1019367991845056,1,6
4,0,1,1.0,724,739.0,0.78,0.78,2,0.13531799729364,1,5
3,0,1,2.0,1540,1540.0,0.635,1.27,14,0.1298701298701298,1,5
2,0,1,5.0,4183,4662.0,0.612,3.06,48,0.1072501072501072,1,5
1,0,1,4.0,7354,7722.0,1.2125,4.85,47,0.0518000518000518,1,5
2,0,1,1.0,4507,4651.0,3.16,3.16,56,0.0215007525263384,1,1
4,0,1,1.0,677,677.0,0.57,0.57,9,0.1477104874446085,1,1
1,0,1,8.0,7686,8021.0,0.63625,5.09,35,0.0997381872584465,1,1
2,0,1,3.0,4831,5098.0,0.92761321,2.78283963,38,0.0588466065123577,1,3
4,0,1,1.0,994,994.0,0.75076609,0.75076609,3,0.1006036217303823,1,3
1,0,1,4.0,8417,9032.0,1.32885598,5.3154239,50,0.0442869796279893,1,3
4,0,1,1.0,987,987.0,0.62,0.62,10,0.1013171225937183,1,2
1,0,1,2.0,9538,10068.0,2.685,5.37,44,0.0198649185538339,1,2
2,0,1,3.0,5355,5590.0,0.99,2.97,30,0.0536672629695885,1,2
1,0,1,2.0,335,343.0,0.13,0.26,2,0.5830903790087464,2,2
1,1,1,1.0,324,329.0,0.17,0.17,0,0.303951367781155,2,2
5,1,1,1.0,18,18.0,0.03,0.03,0,5.555555555555555,0,2
3,1,1,1.0,73,74.0,0.05,0.05,1,1.351351351351351,0,2
2,0,1,1.0,23,24.0,0.02,0.02,1,4.166666666666666,0,2
2,1,1,1.0,597,607.0,0.51899807,0.51899807,5,0.1647446457990115,1,0
3,0,1,1.0,360,413.0,0.46909441,0.46909441,2,0.2421307506053268,2,0
2,0,1,2.0,1415,1519.0,0.49903661,0.99807322,8,0.1316655694535878,1,0
2,0,1,1.0,5113,5114.0,2.96717949,2.96717949,46,0.0195541650371529,1,0
1,0,1,6.0,9111,9704.0,0.98905983,5.93435897,42,0.0618301731244847,1,0
4,0,1,2.0,796,853.0,0.32469136,0.64938272,14,0.2344665885111371,2,0
3,0,1,1.0,1687,1712.0,0.96907882,0.96907882,12,0.058411214953271,1,0
4,0,1,1.0,186,201.0,0.12974952,0.12974952,2,0.4975124378109453,2,0
2,1,1,2.0,1396,1505.0,0.6,1.2,21,0.132890365448505,1,0
3,1,1,1.0,518,556.0,0.54,0.54,5,0.1798561151079137,1,0
5,0,1,1.0,154,155.0,0.16,0.16,3,0.6451612903225806,2,0
6,1,1,1.0,173,173.0,0.16,0.16,2,0.5780346820809248,2,0
1,1,1,2.0,1487,1608.0,0.615,1.23,11,0.1243781094527363,1,0
3,0,1,1.0,136,143.0,0.21,0.21,3,0.6993006993006993,2,0
4,1,1,1.0,270,280.0,0.19,0.19,4,0.3571428571428571,2,0
2,0,1,3.0,1543,1596.0,0.39333333,1.18,14,0.18796992481203,1,4
1,0,1,7.0,3028,3238.0,0.30571429,2.14,24,0.2161828289067325,2,4
3,1,1,2.0,96,116.0,0.045,0.09,2,1.7241379310344829,0,4
1,0,1,9.0,9214,9494.0,0.62444444,5.62,44,0.0947967137139245,1,4
2,0,1,6.0,4607,4729.0,0.435,2.61,45,0.1268767181222245,1,4
6,0,1,2.0,146,152.0,0.08,0.16,5,1.3157894736842104,0,4
4,1,1,1.0,250,273.0,0.27,0.27,6,0.3663003663003663,2,4
5,0,1,1.0,120,144.0,0.14,0.14,3,0.6944444444444444,2,4
4,2,1,1.0,6,6.0,0.01,0.01,0,16.666666666666664,0,4
2,1,1,3.0,1329,1444.0,0.39333333,1.18,16,0.2077562326869806,2,4
2,0,1,2.0,346,346.0,0.2,0.4,2,0.5780346820809248,2,4
1,1,1,2.0,1375,1437.0,0.58,1.16,13,0.139178844815588,1,4
3,1,1,1.0,430,439.0,0.48,0.48,6,0.2277904328018223,2,4
2,1,1,2.0,574,626.0,0.16,0.32,4,0.3194888178913738,2,6
2,0,1,3.0,1526,1687.0,0.37333333,1.12,15,0.1778304682868998,1,6
3,1,1,1.0,134,141.0,0.11,0.11,1,0.7092198581560284,2,6
1,0,1,10.0,8645,8747.0,0.521,5.21,54,0.1143249113981936,1,6
2,0,1,3.0,4826,4826.0,0.97,2.91,29,0.0621632822213012,1,6
3,0,1,2.0,1552,1643.0,0.555,1.11,15,0.1217285453438831,1,6
4,0,1,1.0,832,850.0,0.55,0.55,8,0.1176470588235294,1,6
1,0,1,5.0,3074,3202.0,0.45,2.25,26,0.1561524047470331,1,6
5,0,1,1.0,134,137.0,0.17,0.17,1,0.7299270072992701,2,6
2,1,1,3.0,1174,1233.0,0.38333333,1.15,17,0.24330900243309,2,6
6,1,1,1.0,177,188.0,0.21,0.21,3,0.5319148936170213,2,6
1,1,1,1.0,1180,1223.0,0.9,0.9,5,0.0817661488143908,1,6
4,1,1,1.0,260,268.0,0.39,0.39,5,0.3731343283582089,2,6
5,1,1,1.0,118,121.0,0.22,0.22,1,0.8264462809917356,0,6
4,2,1,1.0,5,7.0,0.01,0.01,1,14.285714285714285,0,6
1,0,1,6.0,2824,3016.0,0.41,2.46,21,0.1989389920424403,1,5
2,1,1,2.0,494,569.0,0.205,0.41,6,0.3514938488576449,2,5
2,0,1,1.0,1230,1400.0,1.03,1.03,18,0.0714285714285714,1,5
1,0,1,9.0,8172,8824.0,0.61666667,5.55,65,0.1019945602901178,1,5
4,0,1,4.0,792,792.0,0.1575,0.63,14,0.5050505050505051,2,5
2,0,1,12.0,4811,4811.0,0.23833333,2.86,50,0.2494283932654334,2,5
2,1,1,1.0,1186,1264.0,1.04,1.04,13,0.0791139240506329,1,5
1,1,1,5.0,1462,1520.0,0.212,1.06,16,0.3289473684210526,2,5
3,1,1,1.0,372,419.0,0.52,0.52,4,0.2386634844868735,2,5
6,0,1,2.0,186,192.0,0.08,0.16,2,1.0416666666666663,0,5
5,1,1,1.0,119,119.0,0.17,0.17,2,0.8403361344537815,0,5
4,1,1,1.0,196,212.0,0.2,0.2,1,0.4716981132075472,2,5
2,0,1,1.0,552,573.0,0.53,0.53,10,0.1745200698080279,1,5
2,0,1,2.0,1980,2062.0,0.515,1.03,22,0.0969932104752667,1,1
4,0,1,1.0,243,243.0,0.19,0.19,2,0.411522633744856,2,1
1,0,1,2.0,3880,3976.0,1.07,2.14,31,0.0503018108651911,1,1
3,0,1,2.0,1745,1745.0,0.565,1.13,14,0.1146131805157593,1,1
2,0,1,4.0,4956,5133.0,0.74,2.96,58,0.0779271381258523,1,1
4,0,1,2.0,864,880.0,0.29,0.58,12,0.2272727272727272,2,1
1,0,1,7.0,7888,8161.0,0.74714286,5.23,56,0.0857738022301188,1,1
2,1,1,1.0,1670,1718.0,1.17,1.17,15,0.0582072176949941,1,1
6,1,1,1.0,188,217.0,0.25,0.25,1,0.4608294930875576,2,1
3,1,1,1.0,504,531.0,0.41,0.41,5,0.1883239171374764,1,1
5,1,1,1.0,118,125.0,0.19,0.19,4,0.8,0,1
2,1,1,2.0,844,849.0,0.37,0.74,9,0.2355712603062426,2,3
4,0,1,1.0,210,233.0,0.18,0.18,2,0.4291845493562232,2,3
2,0,1,4.0,4812,4999.0,0.6925,2.77,49,0.0800160032006401,1,3
1,0,1,8.0,8244,8253.0,0.63125,5.05,45,0.0969344480794862,1,3
3,0,1,1.0,1848,1868.0,1.26,1.26,14,0.0535331905781584,1,3
4,0,1,2.0,1038,1038.0,0.35,0.7,6,0.1926782273603083,1,3
1,0,1,3.0,3364,3556.0,0.68333333,2.05,19,0.0843644544431946,1,3
6,0,1,1.0,241,241.0,0.12,0.12,4,0.4149377593360996,2,3
3,1,1,1.0,658,728.0,0.6,0.6,6,0.1373626373626373,1,3
2,0,1,3.0,1624,1701.0,0.35666667,1.07,15,0.1763668430335097,1,2
3,0,1,4.0,446,458.0,0.085,0.34,4,0.8733624454148471,0,2
4,0,1,1.0,892,951.0,0.56,0.56,8,0.1051524710830704,1,2
3,0,1,1.0,1756,1822.0,1.2,1.2,16,0.0548847420417124,1,2
2,0,1,5.0,5320,5388.0,0.628,3.14,55,0.0927988121752041,1,2
1,0,1,10.0,8268,8512.0,0.551,5.51,49,0.1174812030075188,1,2
1,0,1,3.0,3536,3653.0,0.74333333,2.23,34,0.0821242814125376,1,2
2,1,1,3.0,1740,1778.0,0.41,1.23,12,0.1687289088863892,1,2
5,1,1,1.0,162,179.0,0.3,0.3,2,0.5586592178770949,2,2
3,1,1,3.0,682,724.0,0.16333333,0.49,5,0.4143646408839779,2,2
1,2,1,1.0,156,156.0,0.13,0.13,0,0.641025641025641,2,2
1,1,1,2.0,1770,1832.0,0.66,1.32,8,0.1091703056768558,1,2
1,0,1,1.0,512,568.0,0.44,0.44,5,0.176056338028169,1,2
4,1,1,1.0,372,411.0,0.4,0.4,4,0.24330900243309,2,2
2,0,1,1.0,1904,2041.0,1.26,1.26,19,0.0489955903968642,1,0
1,0,1,3.0,3644,3831.0,0.74333333,2.23,38,0.0783085356303837,1,0
3,0,1,2.0,2108,2225.0,0.78575408,1.57150817,18,0.0898876404494382,1,0
4,0,1,1.0,1172,1173.0,0.89085495,0.89085495,12,0.0852514919011082,1,0
1,0,1,4.0,7168,7393.0,1.17612872,4.70451489,49,0.0541052346814554,1,0
1,1,1,2.0,682,736.0,0.225,0.45,12,0.2717391304347826,2,0
1,0,1,1.0,477,477.0,0.28,0.28,2,0.2096436058700209,2,0
6,0,1,1.0,220,251.0,0.15,0.15,2,0.398406374501992,2,0
2,0,1,1.0,484,484.0,0.3,0.3,6,0.2066115702479339,2,0
1,1,1,3.0,1394,1491.0,0.36333333,1.09,15,0.2012072434607646,1,0
3,1,1,1.0,808,808.0,0.6,0.6,9,0.1237623762376237,1,0
4,1,1,2.0,448,489.0,0.245,0.49,6,0.408997955010225,2,0
2,1,1,1.0,1700,1745.0,1.35,1.35,8,0.0573065902578796,1,0
1,1,1,2.0,822,890.0,0.245,0.49,10,0.2247191011235955,2,4
2,0,1,5.0,1760,1876.0,0.242,1.21,18,0.2665245202558635,2,4
1,0,1,4.0,3448,3567.0,0.525,2.1,23,0.112139052425007,1,4
3,1,1,1.0,182,212.0,0.1,0.1,1,0.4716981132075472,2,4
3,0,1,1.0,1736,1823.0,1.28,1.28,8,0.0548546352166758,1,4
1,0,1,6.0,7600,7859.0,0.81333333,4.88,46,0.0763455910421173,1,4
2,0,1,5.0,4900,5129.0,0.598,2.99,49,0.0974848898420744,1,4
3,0,1,1.0,510,540.0,0.33,0.33,8,0.1851851851851852,1,4
1,1,1,1.0,1867,1867.0,0.88,0.88,11,0.0535618639528655,1,4
2,1,1,6.0,1824,1949.0,0.20333333,1.22,26,0.3078501795792714,2,4
5,1,1,1.0,212,212.0,0.28,0.28,2,0.4716981132075472,2,4
5,0,1,1.0,187,187.0,0.2,0.2,2,0.53475935828877,2,4
2,0,1,3.0,1852,2016.0,0.39,1.17,20,0.1488095238095238,1,6
1,1,1,1.0,986,1052.0,0.43,0.43,9,0.0950570342205323,1,6
1,0,1,3.0,3520,3732.0,0.69,2.07,23,0.0803858520900321,1,6
2,1,1,1.0,1102,1102.0,0.44,0.44,5,0.0907441016333938,1,6
3,0,1,4.0,2048,2124.0,0.235,0.94,23,0.1883239171374764,1,6
2,0,1,1.0,6788,6862.0,3.23,3.23,59,0.0145730107840279,1,6
1,0,1,7.0,9856,10050.0,0.74428571,5.21,61,0.0696517412935323,1,6
4,0,1,1.0,1075,1075.0,0.58,0.58,7,0.0930232558139534,1,6
4,0,1,1.0,256,290.0,0.27,0.27,1,0.3448275862068966,2,6
2,0,1,2.0,382,418.0,0.115,0.23,10,0.4784688995215311,2,6
2,1,1,3.0,2104,2226.0,0.41666667,1.25,13,0.1347708894878706,1,6
6,0,1,1.0,216,235.0,0.2,0.2,3,0.425531914893617,2,6
1,1,1,4.0,2292,2400.0,0.305,1.22,13,0.1666666666666666,1,6
5,1,1,1.0,219,219.0,0.19,0.19,3,0.45662100456621,2,6
3,1,1,1.0,800,852.0,0.58,0.58,4,0.1173708920187793,1,6
3,1,1,2.0,302,302.0,0.11,0.22,2,0.6622516556291391,2,5
1,0,1,2.0,3456,3519.0,0.835,1.67,17,0.0568343279340721,1,5
2,0,1,1.0,1894,2063.0,1.19,1.19,13,0.0484730974309258,1,5
1,1,1,1.0,948,1039.0,0.65,0.65,4,0.0962463907603465,1,5
1,0,1,9.0,10156,10595.0,0.58222222,5.24,56,0.0849457291175082,1,5
3,0,1,1.0,2112,2112.0,1.05,1.05,18,0.0473484848484848,1,5
2,0,1,3.0,6392,6711.0,1.07,3.21,72,0.0447027268663388,1,5
4,0,1,3.0,1112,1114.0,0.19666667,0.59,10,0.2692998204667863,2,5
2,1,1,1.0,1152,1228.0,0.71,0.71,4,0.0814332247557003,1,5
5,1,1,1.0,168,183.0,0.19,0.19,2,0.546448087431694,2,5
2,1,1,5.0,2144,2343.0,0.304,1.52,15,0.213401621852326,2,5
5,0,1,3.0,190,203.0,0.04333333,0.13,5,1.477832512315271,0,5
1,1,1,1.0,2328,2380.0,0.99,0.99,16,0.042016806722689,1,5
4,1,1,1.0,374,400.0,0.39,0.39,4,0.25,2,5
6,1,1,1.0,310,313.0,0.27,0.27,5,0.3194888178913738,2,5
2,0,1,3.0,1726,1790.0,0.33333333,1.0,17,0.1675977653631284,1,1
2,1,1,2.0,726,783.0,0.325,0.65,6,0.2554278416347382,2,1
3,0,1,2.0,1568,1693.0,0.53,1.06,10,0.1181334908446544,1,1
1,0,1,11.0,9876,10288.0,0.47272727,5.2,68,0.1069206842923794,1,1
2,0,1,3.0,5156,5443.0,0.88333333,2.65,58,0.0551166636046297,1,1
1,0,1,4.0,3160,3287.0,0.4575,1.83,30,0.1216915120170368,1,1
3,1,1,2.0,202,204.0,0.085,0.17,6,0.9803921568627452,0,1
3,1,1,2.0,450,476.0,0.275,0.55,8,0.4201680672268907,2,1
6,0,1,1.0,216,252.0,0.17,0.17,4,0.3968253968253968,2,1
2,1,1,3.0,1336,1447.0,0.42333333,1.27,13,0.2073255010366275,2,1
4,1,1,1.0,266,277.0,0.19,0.19,2,0.3610108303249097,2,1
6,1,1,1.0,198,204.0,0.2,0.2,2,0.4901960784313725,2,1
1,0,1,1.0,356,399.0,0.39,0.39,5,0.2506265664160401,2,1
1,1,1,3.0,1448,1533.0,0.40666667,1.22,9,0.1956947162426614,1,1
5,0,1,2.0,128,139.0,0.06,0.12,2,1.4388489208633095,0,1
4,1,1,1.0,108,134.0,0.17,0.17,1,0.7462686567164178,2,3
1,0,1,2.0,3200,3307.0,0.765,1.53,19,0.0604777744179014,1,3
4,0,1,3.0,1004,1078.0,0.27,0.81,6,0.2782931354359925,2,3
1,0,1,6.0,11244,11827.0,0.88833333,5.33,72,0.0507313773568952,1,3
3,0,1,1.0,1909,1909.0,0.85,0.85,13,0.0523834468308014,1,3
2,0,1,6.0,6096,6234.0,0.44166667,2.65,50,0.0962463907603465,1,3
2,0,1,3.0,1870,2017.0,0.31333333,0.94,34,0.1487357461576599,1,3
4,1,1,1.0,332,366.0,0.31,0.31,3,0.273224043715847,2,3
3,0,1,1.0,100,109.0,0.03,0.03,1,0.9174311926605504,0,3
2,1,1,4.0,2194,2295.0,0.3,1.2,26,0.1742919389978213,1,3
1,1,1,1.0,2062,2177.0,1.29,1.29,11,0.0459347726228755,1,3
6,1,1,1.0,322,330.0,0.26,0.26,3,0.303030303030303,2,3
1,0,1,2.0,464,514.0,0.165,0.33,5,0.3891050583657587,2,3
5,1,1,2.0,188,190.0,0.125,0.25,6,1.0526315789473684,0,3
1,1,1,1.0,1078,1116.0,0.67,0.67,7,0.089605734767025,1,2
4,0,1,1.0,172,181.0,0.21,0.21,6,0.5524861878453038,2,2
1,0,1,1.0,2747,2747.0,1.38,1.38,15,0.0364033491081179,1,2
3,0,1,3.0,1332,1387.0,0.22,0.66,20,0.2162941600576784,2,2
1,0,1,6.0,11216,11721.0,0.90166667,5.41,66,0.0511901714870744,1,2
4,0,1,1.0,700,746.0,0.45,0.45,5,0.1340482573726541,1,2
2,0,1,5.0,5608,5808.0,0.496,2.48,47,0.0860881542699724,1,2
2,0,1,1.0,1462,1512.0,0.85,0.85,17,0.0661375661375661,1,2
3,0,1,1.0,92,94.0,0.05,0.05,2,1.0638297872340423,0,2
1,0,1,2.0,528,528.0,0.13,0.26,5,0.3787878787878788,2,2
1,1,1,1.0,2410,2451.0,1.12,1.12,17,0.0407996736026111,1,2
4,1,1,3.0,224,273.0,0.10666667,0.32,4,1.098901098901099,0,2
3,1,1,3.0,594,601.0,0.18333333,0.55,6,0.4991680532445923,2,2
2,1,1,2.0,2076,2287.0,0.71,1.42,26,0.0874508089199825,1,2
1,1,1,1.0,59,85.0,0.25,0.25,3,1.1764705882352942,0,0
1,0,1,2.0,6312,6492.0,1.36,2.72,34,0.0308071472581638,1,0
2,2,1,1.0,8,8.0,0.02,0.02,3,12.5,0,0
2,1,1,3.0,947,995.0,0.20333333,0.61,15,0.3015075376884422,2,0
1,0,1,1.0,959,989.0,0.45,0.45,7,0.1011122345803842,1,0
1,1,1,1.0,1018,1058.0,0.43,0.43,3,0.0945179584120983,1,0
4,0,1,1.0,288,289.0,0.09,0.09,4,0.3460207612456747,2,4
2,0,1,4.0,3796,3989.0,0.465,1.86,49,0.1002757583354224,1,4
1,0,1,3.0,6640,7006.0,1.20333333,3.61,44,0.0428204396231801,1,4
4,1,2,1606.0,1606,1606.0,0.1120797,0.18,2,100.0,0,6
2,0,1,6.0,6489,7020.0,0.54885956,3.29315739,66,0.0854700854700854,1,6
1,0,1,7.0,11694,12264.0,0.84080614,5.88564299,81,0.0570776255707762,1,6
3,0,1,6.0,1680,1784.0,0.15848528,0.95091171,26,0.336322869955157,2,6
2,0,2,7523.0,7523,7523.0,0.0677921,0.51,14,100.0,0,6
1,0,2,4837.0,4837,4837.0,0.05788712,0.28,2,100.0,0,6
3,2,2,16.0,16,21.0,0.0,0.0,0,76.19047619047619,0,6
1,1,2,7432.0,7432,7487.0,0.05785791,0.43,9,99.26539334847068,0,6
3,1,2,6256.0,6256,6554.0,0.07033248,0.44,4,95.45315837656392,0,6
4,0,2,640.0,640,653.0,0.0,0.0,0,98.00918836140887,0,6
3,0,2,2724.0,2724,2724.0,0.0660793,0.18,4,100.0,0,6
2,2,2,24.0,24,48.0,0.41666667,0.01,0,50.0,0,6
1,2,2,32.0,32,44.0,0.3125,0.01,0,72.72727272727273,0,6
4,2,2,4.0,4,4.0,0.0,0.0,0,100.0,0,6
2,1,2,15546.0,15546,15546.0,0.07075775,1.1,15,100.0,0,6
4,0,2,585.0,585,585.0,0.05128205,0.03,0,100.0,0,5
1,0,1,10.0,10344,10663.0,0.656,6.56,53,0.0937822376441901,1,5
2,0,1,13.0,5148,5365.0,0.19615385,2.55,63,0.2423112767940353,2,5
3,0,1,3.0,1232,1345.0,0.29333333,0.88,9,0.2230483271375464,2,5
2,1,2,16603.0,16603,16603.0,0.05902548,0.98,6,100.0,0,5
1,0,2,5408.0,5408,5484.0,0.0443787,0.24,7,98.61415025528812,0,5
1,1,2,8280.0,8280,8280.0,0.06763285,0.56,3,100.0,0,5
2,2,2,16.0,16,27.0,0.0,0.0,0,59.25925925925925,0,5
4,1,2,1040.0,1040,1332.0,0.05769231,0.06,0,78.07807807807808,0,5
2,0,2,7328.0,7328,7626.0,0.07505459,0.55,10,96.0923157618673,0,5
3,1,2,6176.0,6176,6511.0,0.07124352,0.44,3,94.854861004454,0,5
3,0,2,2352.0,2352,2569.0,0.05952381,0.14,1,91.55313351498636,0,5
1,2,2,29.0,29,29.0,0.0,0.0,0,100.0,0,5
3,2,2,15.0,15,15.0,0.0,0.0,0,100.0,0,5
4,2,2,7.0,7,7.0,0.0,0.0,0,100.0,0,5
3,0,1,2.0,1320,1428.0,0.475,0.95,11,0.1400560224089636,1,1
1,0,1,4.0,9948,10522.0,1.55,6.2,54,0.03801558639042,1,1
2,0,1,7.0,5200,5467.0,0.39571429,2.77,41,0.1280409731113956,1,1
1,0,2,6176.0,6176,6205.0,0.06962435,0.43,2,99.53263497179694,0,1
1,1,2,7717.0,7717,7717.0,0.05053777,0.39,5,100.0,0,1
3,1,2,6112.0,6112,6167.0,0.06871728,0.42,3,99.10815631587482,0,1
2,1,2,14768.0,14768,15567.0,0.062974,0.93,13,94.86734759426992,0,1
4,1,2,1232.0,1232,1315.0,0.0487013,0.06,3,93.68821292775664,0,1
4,0,2,592.0,592,632.0,0.06756757,0.04,0,93.67088607594935,0,1
2,0,2,8758.0,8758,8758.0,0.05023978,0.44,9,100.0,0,1
3,0,2,2730.0,2730,2730.0,0.08791209,0.24,5,100.0,0,1
2,2,2,16.0,16,20.0,0.0,0.0,0,80.0,0,1
1,2,2,15.0,15,15.0,0.0,0.0,0,100.0,0,1
2,1,2,16600.0,16600,16600.0,0.07108434,1.18,14,100.0,0,3
3,0,1,1.0,1032,1150.0,0.82,0.82,5,0.0869565217391304,1,3
1,0,1,11.0,8744,9448.0,0.56909091,6.26,67,0.1164267569856054,1,3
2,0,1,2.0,4308,4435.0,1.335,2.67,41,0.0450958286358511,1,3
4,0,1,1.0,372,388.0,0.3,0.3,4,0.2577319587628865,2,3
4,1,2,1424.0,1424,1425.0,0.07724719,0.11,2,99.9298245614035,0,3
1,1,2,8377.0,8377,8377.0,0.04894354,0.41,7,100.0,0,3
1,2,2,16.0,16,19.0,0.0,0.0,0,84.21052631578947,0,3
1,0,2,5552.0,5552,5742.0,0.05763689,0.32,7,96.69104841518634,0,3
6,1,2,1.0,1,1.0,0.0,0.0,0,100.0,0,3
2,0,2,7255.0,7255,7255.0,0.06064783,0.44,10,100.0,0,3
4,0,2,400.0,400,531.0,0.05,0.02,0,75.32956685499059,0,3
3,1,2,5776.0,5776,5991.0,0.05020776,0.29,3,96.41128359205476,0,3
3,0,2,2166.0,2166,2166.0,0.06463527,0.14,4,100.0,0,3
2,0,2,8784.0,8784,8958.0,0.05009107,0.44,11,98.05760214333556,0,2
3,0,1,1.0,1496,1579.0,1.15,1.15,12,0.0633312222925902,1,2
2,0,1,7.0,5528,5848.0,0.49142857,3.44,47,0.1196990424076607,1,2
4,0,1,3.0,505,505.0,0.12333333,0.37,4,0.594059405940594,2,2
1,0,1,15.0,11076,11565.0,0.48733333,7.31,73,0.1297016861219195,1,2
3,0,2,2704.0,2704,2751.0,0.06286982,0.17,4,98.29153035259904,0,2
4,0,2,633.0,633,633.0,0.04739336,0.03,0,100.0,0,2
1,1,2,11008.0,11008,11251.0,0.06813227,0.75,7,97.84019198293484,0,2
1,0,2,7472.0,7472,7533.0,0.05353319,0.4,2,99.19022965617948,0,2
2,1,2,20368.0,20368,21244.0,0.06677141,1.36,9,95.87648277160608,0,2
4,1,2,1700.0,1700,1700.0,0.04117647,0.07,1,100.0,0,2
3,1,2,7536.0,7536,7539.0,0.05705945,0.43,3,99.96020692399522,0,2
2,2,2,24.0,24,24.0,0.0,0.0,0,100.0,0,2
1,2,2,16.0,16,29.0,0.0,0.0,0,55.172413793103445,0,2
1,0,1,9.0,13360,14290.0,0.82222222,7.4,60,0.0629811056682995,1,0
2,1,2,19744.0,19744,20574.0,0.06584279,1.3,20,95.9657820550209,0,0
1,1,2,9552.0,9552,10114.0,0.07642379,0.73,7,94.4433458572276,0,0
3,1,2,6528.0,6528,7073.0,0.07506127,0.49,2,92.29464159479711,0,0
4,1,2,1408.0,1408,1443.0,0.04971591,0.07,2,97.57449757449756,0,0
2,2,2,47.0,47,47.0,0.0,0.0,0,100.0,0,0
1,2,2,40.0,40,40.0,0.0,0.0,0,100.0,0,0
2,0,2,7739.0,7739,7739.0,0.05685489,0.44,5,100.0,0,0
4,0,2,496.0,496,497.0,0.04032258,0.02,0,99.79879275653924,0,0
3,0,2,2208.0,2208,2212.0,0.0634058,0.14,0,99.81916817359856,0,0
1,0,2,6112.0,6112,6290.0,0.07689791,0.47,8,97.17011128775836,0,0
1,1,2,2839.0,2839,2839.0,0.05283551,0.15,2,100.0,0,5
3,0,1,1.0,872,937.0,0.38,0.38,9,0.1067235859124866,1,5
2,0,1,2.0,3480,3530.0,0.755,1.51,24,0.0566572237960339,1,5
1,0,1,8.0,6612,6693.0,0.38375,3.07,31,0.1195278649335126,1,5
2,0,2,3244.0,3244,3298.0,0.08323058,0.27,5,98.36264402668284,0,5
1,0,2,2712.0,2712,2712.0,0.08112094,0.22,1,100.0,0,5
2,1,2,5268.0,5268,5395.0,0.08352316,0.44,5,97.64596848934198,0,5
4,1,2,471.0,471,471.0,0.10615711,0.05,0,100.0,0,5
4,0,2,214.0,214,214.0,0.09345794,0.02,0,100.0,0,5
3,1,2,2032.0,2032,2092.0,0.04429134,0.09,0,97.131931166348,0,5
2,2,2,9.0,9,9.0,0.0,0.0,0,100.0,0,5
1,2,2,10.0,10,10.0,0.0,0.0,0,100.0,0,5
3,2,2,2.0,2,2.0,0.0,0.0,0,100.0,0,5
3,0,2,926.0,926,926.0,0.04319654,0.04,0,100.0,0,5
4,1,2,1000.0,1000,1092.0,0.06,0.06,1,91.57509157509158,0,1
3,0,1,2.0,1308,1390.0,0.37,0.74,11,0.1438848920863309,1,1
1,0,1,17.0,12284,12631.0,0.35588235,6.05,91,0.1345895020188425,1,1
2,0,1,9.0,5794,5794.0,0.30333333,2.73,56,0.1553331032102174,1,1
1,0,2,6539.0,6539,6539.0,0.06423,0.42,8,100.0,0,1
1,1,2,7049.0,7049,7049.0,0.0624202,0.44,5,100.0,0,1
2,0,2,8080.0,8080,8243.0,0.07054455,0.57,11,98.02256460026688,0,1
2,1,2,13299.0,13299,13299.0,0.06241071,0.83,6,100.0,0,1
3,2,2,5.0,5,5.0,0.0,0.0,0,100.0,0,1
3,0,2,2216.0,2216,2331.0,0.0631769,0.14,3,95.06649506649508,0,1
4,2,2,4.0,4,4.0,2.5,0.01,0,100.0,0,1
3,1,2,5038.0,5038,5038.0,0.06947201,0.35,6,100.0,0,1
1,2,2,23.0,23,23.0,0.0,0.0,0,100.0,0,1
4,0,2,538.0,538,538.0,0.01858736,0.01,0,100.0,0,1
2,2,2,24.0,24,26.0,0.0,0.0,0,92.3076923076923,0,1
3,1,2,5504.0,5504,5620.0,0.06722384,0.37,5,97.93594306049822,0,3
3,0,1,2.0,1847,1847.0,0.465,0.93,13,0.1082837033026529,1,3
2,0,1,10.0,6568,6647.0,0.27,2.7,66,0.1504438092372498,1,3
1,0,1,6.0,11904,12258.0,1.01666667,6.1,92,0.048947626040137,1,3
4,0,1,2.0,452,525.0,0.13,0.26,9,0.3809523809523809,2,3
2,1,2,15032.0,15032,15452.0,0.07251197,1.09,9,97.28190525498316,0,3
1,0,2,4560.0,4560,4857.0,0.04605263,0.21,5,93.8851142680667,0,3
